episode,reward
1124,-20.277842578069805
1125,-20.275064152289104
1126,-20.282313510766215
1127,-20.289490375658556
1128,-20.27659547190197
1129,-20.27382951718295
1130,-20.28109122201112
1131,-20.26828030979101
1132,-20.2555975066931
1133,-20.253041531626167
1134,-20.240511116309907
1135,-20.238106005146808
1136,-20.23572494509534
1137,-20.243367695644384
1138,-20.23093401868794
1139,-20.23862467850106
1140,-20.24623843171605
1141,-20.25377604739889
1142,-20.2512382869249
1143,-20.24872590405565
1144,-20.256238645015095
1145,-20.263676258564946
1146,-20.261039495979297
1147,-20.2584291010195
1148,-20.255844810009307
1149,-20.233286361909215
1150,-20.240953498290125
1151,-20.248543963307224
1152,-20.256058523674152
1153,-20.26349793843741
1154,-20.270862959053037
1155,-20.268154329462504
1156,-20.27547278616788
1157,-20.262718058306206
1158,-20.260090877723144
1159,-20.267489968945913
1160,-20.264815069256453
1161,-20.26216691856389
1162,-20.26954524937825
1163,-20.27684979688447
1164,-20.284081298915627
1165,-20.28124048592647
1166,-20.278428081067204
1167,-20.275643800256532
1168,-20.282887362253966
1169,-20.270058488631427
1170,-20.26735790374511
1171,-20.25468432470766
1172,-20.242137481460585
1173,-20.23971610664598
1174,-20.237318945579517
1175,-20.224945756123724
1176,-20.232696298562487
1177,-20.23036933557686
1178,-20.20806564222109
1179,-20.21598498579888
1180,-20.21382513594089
1181,-20.221686884581484
1182,-20.20947001573567
1183,-20.217375315578312
1184,-20.21520156242253
1185,-20.213049546798302
1186,-20.20091905133032
1187,-20.208909860817016
1188,-20.216820762208847
1189,-20.22465255458676
1190,-20.222406029040894
1191,-20.230181968750486
1192,-20.21788014906298
1193,-20.225701347572354
1194,-20.23344433409663
1195,-20.221109890755667
1196,-20.21889879184811
1197,-20.226709803929626
1198,-20.22444270589033
1199,-20.232198278831426
1200,-20.23987629604311
1201,-20.24747753308268
1202,-20.245002757751852
1203,-20.24255273017433
1204,-20.250127202872587
1205,-20.25762593084386
1206,-20.245049671535423
1207,-20.242599174820068
1208,-20.240173183071867
1209,-20.24777145124115
1210,-20.25529373672874
1211,-20.25274079936145
1212,-20.260213391367838
1213,-20.24761125745416
1214,-20.25513514487962
1215,-20.232583793430823
1216,-20.240257955496517
1217,-20.24785537594155
1218,-20.225376822182135
1219,-20.213123053960313
1220,-20.21099182342071
1221,-20.218881905186503
1222,-20.226693086134638
1223,-20.234426155273294
1224,-20.222081893720564
1225,-20.229861074783358
1226,-20.217562464035524
1227,-20.22538683939517
1228,-20.21313297100122
1229,-20.221001641291206
1230,-20.218791624878293
1231,-20.22660370862951
1232,-20.234337671543216
1233,-20.231994294827782
1234,-20.239674351879504
1235,-20.237277608360706
1236,-20.2349048322771
1237,-20.23255578395433
1238,-20.240230226114786
1239,-20.22782792385364
1240,-20.2255496446151
1241,-20.223294148168947
1242,-20.221061206687256
1243,-20.228850594620383
1244,-20.23656208867418
1245,-20.24419646778744
1246,-20.251754503109566
1247,-20.25923695807847
1248,-20.256644588497686
